Azienda per il Turismo VALSUGANA Soc. Coop.,27,825,2351,low,3/1/2008,3,1,200
S.P.A. S.A.A.M.O. - SOCIETA' AUTOLINEE ALTO MONFERRATO OVADESE,28,7470,2345,low,10/1/2009,10,1,200
Consorzio Smaltimento Rifiuti Salerno 4,29,9444,2345,medium,4/30/2010,4,30,201
S.I.C.IM. (SOCIETA' IMMOBILIARE COMUNE IMOLA) S.R.L.,30,7449,2345,medium,3/18/2010,3,18,201
Fondazione Von Kurz,31,9921,2342,medium,11/4/2009,11,4,200
SESO S.R.L.,32,7639,2339,medium,6/19/2009,6,19,200
COSTABRUNELLA S.R.L.,33,5174,2338,medium,7/22/2009,7,22,200
Istituto Incremento Ippico di Catania,34,9655,2338,medium,2/26/2010,2,26,201
CAPUT LIBERUM S.R.L,35,1316,2337,medium,7/28/2009,7,28,200
ZIPA - CONSORZIO ZONE IMPRENDITORIALI PROVINCIA ANCONA,36,9233,2335,medium,11/9/2009,11,9,200
ANTIGA S.P.A.,37,411,2332,medium,11/20/2009,11,20,200
CARONNO PERTUSELLA METANO S.R.L. UNIPERSONALE,38,1324,2331,medium,11/6/2009,11,6,200
C.S.I. - Consorzio per lo Sviluppo Industriale della provincia di Crotone,39,9587,2331,medium,3/1/2008,3,1,200
CORFILAC,40,9707,2329,medium,10/9/2009,10,9,200
VENEZI@ OPPORTUNITA',41,8725,2327,medium,10/27/2009,10,27,200
AZIENDA FARMACIA COMUNALE,42,8560,2323,medium,7/1/2008,7,1,200
AZIENDA FARMACEUTICA MUNICIPALE SRL IN ACRONIMO A.F.M. S.R.L.,43,758,2322,medium,8/29/2009,8,29,200
SOCIETA' PULA SERVIZI E AMBIENTE S.R.L. CON DENOMINAZIONE ABBREVIATA S.PULA S.A. S.R.L.,11,7877,2317,low,11/2/2009,11,2,200
AZIENDA SPECIALE MULTISERVIZI RESCALDINA,45,8573,2315,medium,9/29/2009,9,29,200
AZIENDA MULTISERVIZI ANDORA S.R.L. SIGLABILE A.M.A. S.R.L.,46,781,2315,medium,1/1/2009,1,1,200
AGENZIA DI FORMAZIONE PROFESSIONALE DELLE COLLINE ASTIGIANE SIGLABILE A.F.P. COLLINE ASTIGIANE S.C.R.L.,47,196,2314,medium,2/25/2010,2,25,201
Consorzio Uno,48,9789,2314,medium,10/1/2008,10,1,200
ASPM SORESINA SERVIZI S.R.L.,49,513,2313,medium,12/1/2008,12,1,200
FLORENCE MULTIMEDIA S.R.L.,50,5721,2312,medium,9/10/2009,9,10,200
INTERPORTO CERVIGNANO DEL FRIULI S.P.A.,51,6150,2309,medium,3/26/2009,3,26,200
AZIENDA MULTISERVIZI AMERINO-NARNESE-A.M.A.N. S.C.P.A.,52,780,2303,medium,5/18/2009,5,18,200
CRDC NUOVE TECNOLOGIE PER LE ATTIVITA' PRODUTTIVE - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,53,5182,2299,medium,6/23/2009,6,23,200
POLLINO GESTIONE IMPIANTI S.R.L.,54,7168,2297,medium,11/21/2009,11,21,200
AZIENDA FORESTALE SOPRAMONTE,55,9889,2297,medium,10/1/2008,10,1,200
Gepafin SpA Garanzia  partecipazioni e finanziamenti,56,5928,2296,medium,11/10/2009,11,10,200
A.C.S. - AZIENDA CITTA' SERVIZI S.R.L. UNIPERSONALE,57,27,2289,medium,11/6/2009,11,6,200
ALTA LANGA SERVIZI S.P.A. (A.L.S.E.),58,296,2289,medium,6/1/2008,6,1,200
LA IMMOBILIARE VENEZIANA - SOCIETA' A RESPONSABILITA' LIMITATA,59,6279,2288,medium,11/10/2009,11,10,200
ASI Consorzio per lo Sviluppo Industriale della Provincia di Catanzaro (Lamezia T.),11,9591,2285,low,11/2/2009,11,2,200
MERANARENA SRL % MERANARENA GMBH,61,6476,2284,medium,11/19/2009,11,19,200
A.S.P.AL. (AZIENDA SERVIZI E PROGETTI ALESSANDRIA) S.R.L.,62,71,2266,medium,11/19/2009,11,19,200
Consorzio di Bonifica Vulture Alto Bradano,63,9568,2261,medium,11/19/2009,11,19,200
AEROPORTO VALLE D'AOSTA S.P.A. IN FRANCESE AEROPORT DU VAL D'AOSTE S.P.A. SIGLABILE AVDA,64,185,2260,medium,11/19/2009,11,19,200
CT-PET SPA - SERVIZI PER DIAGNOSTICA AVANZATA,65,5201,2254,medium,11/19/2009,11,19,200
ATENEO BERGAMO - S.P.A.,66,670,2254,medium,1/8/2009,1,8,200
FARMACIA COMUNALE DI MASSA MARITTIMA SRL SOCIETA' UNIPERSONALE,67,5485,2252,medium,2/19/2010,2,19,201
FAR.MA. S.R.L.,68,5454,2242,medium,5/1/2008,5,1,200
CONSORZIO PER LO SMALTIMENTO DEI RIFIUTI SOLIDI URBANI NEL BACINO DI ROVIGO,69,8650,2227,medium,9/17/2008,9,17,200
PESARO PARCHEGGI S.P.A.,70,7120,2225,medium,11/10/2009,11,10,200
Ente Parco Nazionale del Gargano,71,9517,2221,medium,12/1/2008,12,1,200
CISA 24 CONSORZIO INTERCOMUNALE SERVIZI SOCIO - ASS.LI BIANDRATE,11,8926,2220,low,11/2/2009,11,2,200
Ente regionale studi universitari Enna,73,9631,2216,medium,12/17/2009,12,17,200
AZIENDA MOBILITA' UFITANA S.P.A.,74,777,2215,medium,6/1/2008,6,1,200
COSEV SERVIZI S.P.A.,75,5170,2214,medium,11/13/2009,11,13,200
Liceo Artistico Regionale  Luigi e Mariano Cascio ,76,9659,2209,medium,10/22/2009,10,22,200
Fondo Ospedale Casa di Riposo S. Anna,11,9916,2200,low,11/2/2009,11,2,200
IMPIANTI AGNO S.R.L.,11,6094,2199,low,11/2/2009,11,2,200
Consorzio di Bonifica Grossetana,79,9136,2196,375030,medium,10/26/2009,10,26,200
Agenzia Regionale per la Mobilita' (AREMOL),80,9256,2192,medium,10/30/2009,10,30,200
AZIENDA ELETTRICA CAMPO TURES SOCIETA' CONSORTILE ARL  IN BREVE AECT SOCIETA' CONSORTILE ARL % TAUFERER ELEKTROWERK KONSORTIAL-GMBH  IN KURZFORM TEW KONSORTI,81,746,2191,medium,6/15/2009,6,15,200
CO.M.A.R.C. CONSORZIO MERCATO AGRICOLO ALIMENTARE DI REGGIO CALABRIA - SOCIETA' A RESPONSABILITA' LIMITATA - IN LIQUIDAZIONE,82,1597,2190,medium,3/18/2010,3,18,201
Agenzia Conservatoria delle Coste,83,9770,2188,medium,8/28/2009,8,28,200
CORRIDONIA SERVIZI SRL,11,5161,2182,low,11/2/2009,11,2,200
AUR (ex IRRES),85,9184,2176,medium,11/1/2009,11,1,200
AZIENDA SPECIALE SANTA LUCIA FIERE,11,8734,2172,low,11/2/2009,11,2,200
C.T. SERVIZI S.R.L.,87,1168,2170,medium,10/15/2009,10,15,200
UMBRIA INNOVAZIONE S. CONS. A R.L.,88,8164,2170,medium,11/4/2009,11,4,200
CENTRO SPORTIVO ROERO SRL - SOCIETA' SPORTIVA DILETTANTISTICA DETTA PER BREVITA' C.S.R. S.R.L. - S.S.D.,89,1509,2170,medium,11/1/2008,11,1,200
A.S.A.P. - Agenzia per lo sviluppo delle amministrazioni pubbliche,90,9255,2169,medium,8/28/2009,8,28,200
SOCIETA' DI PROMOZIONE PER L'UNIVERSITA' NELL'IMPERIESE P.A. ABBREVIABILE S.P.U.I. S.P.A.,91,7779,2168,medium,10/26/2009,10,26,200
Istituto Tecnico Regionale,92,9664,2168,medium,3/6/2009,3,6,200
CAMERA DI COMMERCIO DI LODI,93,8597,2165,medium,10/22/2008,10,22,200
FACOR SOCIETA' A RESPONSABILITA' LIMITATA ABBREVIABILE OVE CONSENTITO IN FACOR SRL,94,5446,2163,medium,10/26/2009,10,26,200
FARMA 4 S.R.L.,95,5456,2161,medium,11/8/2009,11,8,200
Farmacia di Sant'Andrea - Gorizia,96,8825,2152,medium,11/13/2009,11,13,200
NAVIGLI LOMBARDI S.C.A.R.L.,97,6956,2146,medium,11/5/2009,11,5,200
FIERA DI FORLI' - S.P.A.,98,5644,2145,medium,7/16/2009,7,16,200
AZIENDA SPECIALE SUZZARA SERVIZI,99,892,2143,medium,5/1/2008,5,1,200
AZIENDA SPECIALE FARMACIA E SERVIZI ALLA PERSONA DI CARUGATE,100,8553,2142,medium,3/18/2010,3,18,201
FARMACIA COMUNALE,11,8570,2142,low,11/2/2009,11,2,200
E.S.A. S.P.A. ECO SERVIZI APPENNINO,102,5269,2139,medium,10/13/2009,10,13,200
MONTAGNE TERAMANE E AMBIENTE S.P.A. (ABBREVIATA MO.TE.AMBIENTE S.P.A. ),103,6528,2125,medium,9/1/2008,9,1,200
ISTITUZIONE BOLOGNA MUSEI,11,9104,2122,low,11/2/2009,11,2,200
RIMINI CONGRESSI S.R.L.,11,7384,2122,low,11/2/2009,11,2,200
IGLESIAS SERVIZI S.R.L.,106,6078,2107,medium,9/1/2008,9,1,200
ENERGIE PER LA CITTA' S.P.A.,107,5344,2107,medium,11/1/2008,11,1,200
PRACATINAT S.C.P.A.,108,7202,2103,medium,11/5/2009,11,5,200
FUTURIMPRESA SOCIETA' DI GESTIONE DEL RISPARMIO S.p.A.,109,5814,2103,medium,10/30/2009,10,30,200
SERVIZI DISTRIBUZIONE S.R.L.,110,7612,2094,medium,1/1/2009,1,1,200
IRIS - ISONTINA RETI INTEGRATE E SERVIZI S.P.A. - IN LIQUIDAZIONE,111,6176,2093,medium,9/1/2008,9,1,200
SOCIETA' DEPURAZIONE SONDRIO E UNITI S.P.A. IN LIQUIDAZIONE,11,7770,2087,low,11/2/2009,11,2,200
CONSORZIO VACCHELLI - NAVIGLIO,11,8531,2086,low,11/2/2009,11,2,200
GESTIONE SERVIZI INTEGRATI VIGASIO S.R.L.,114,5950,2082,medium,8/31/2009,8,31,200
Unione delle Camere di Commercio del Molise,115,9388,2061,medium,7/1/2008,7,1,200
LUCCA PROMOS - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,116,6387,2059,medium,5/1/2008,5,1,200
PADOVA ATTIVA S.R.L.,117,7044,2050,medium,8/1/2008,8,1,200
PARK.O. S.P.A.,11,7081,2049,low,11/2/2009,11,2,200
SAN DONA' PATRIMONIO S.R.L. SOCIETA' UNIPERSONALE,119,7500,2046,medium,5/11/2009,5,11,200
Consorzio di bonifica della Piana Reatina,120,9275,2046,medium,7/1/2008,7,1,200
TREVISO - MERCATI S.P.A.,121,8140,2045,medium,5/5/2009,5,5,200
PORTO TURISTICO MARINA DI LEUCA S.P.A.,122,7196,2044,medium,11/16/2009,11,16,200
AZIENDA SPECIALE MULTISERVIZI SENAGO,123,8575,2043,medium,5/1/2008,5,1,200
MUSEO DEGLI USI E COSTUMI DELLA GENTE TRENTINA,124,9834,2036,medium,9/1/2008,9,1,200
AZIENDA PER IL TURISMO SAN MARTINO DI CASTROZZA  PRIMIERO E VANOI - SOCIETA' COOPERATIVA,125,821,2035,medium,3/1/2008,3,1,200
S.I.S.S.A. MEDIALAB S.R.L.,126,7457,2034,medium,3/11/2009,3,11,200
FOLIGNO IMPRESA LAVORO SVILUPPO S.R.L. IN FORMA ABBREVIATA: F.I.L.S. S.R.L.,127,5725,2032,medium,11/7/2009,11,7,200
5 VALLI SERVIZI S.R.L.,128,8,2032,medium,11/11/2009,11,11,200
A.T.C. SERVIZI S.P.A.,129,82,2031,medium,5/5/2009,5,5,200
Parco Nazionale dell'Asinara,130,9830,2030,medium,7/1/2008,7,1,200
TECNOCIVIS SOCIETA' PER AZIONI (IN SIGLA TECNOCIVIS - S.P.A.),131,8018,2025,medium,5/1/2008,5,1,200
FARMACIA COMUNALE DI SESTU S.R.L.,132,5490,2019,medium,11/10/2009,11,10,200
Liceo Artistico Mazara del Vallo,133,9662,2017,medium,7/1/2008,7,1,200
CITTA' FUTURA S.R.L. IN LIQUIDAZIONE,134,1564,2011,medium,4/25/2009,4,25,200
GESTIONE SERVIZI DESIO S.R.L.,135,5948,2010,medium,11/1/2008,11,1,200
SELFIN S.R.L. % SELFIN G.M.B.H.,136,7579,2007,medium,10/26/2009,10,26,200
AZIENDA VIVAISTICA REGIONALE UMBRAFLOR,137,931,2007,medium,3/1/2008,3,1,200
TUTOR ORIENTAMENTO FORMAZIONE E CULTURA SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA ENUNCIABILE ANCHE TUTOR SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,138,8155,2006,medium,11/13/2009,11,13,200
CAMERA DI COMMERCIO DI SONDRIO,139,8601,2006,medium,7/1/2008,7,1,200
TERME PREMIA S.R.L. - VALLI ANTIGORIO DIVEDRO FORMAZZA,140,8063,2006,medium,11/10/2009,11,10,200
PONTEDERA & TECNOLOGIA SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA - IN SIGLA PONT-TECH SOC. CONS. A R.L.,141,7180,2004,medium,11/3/2009,11,3,200
Fondazione Famiglia Terruzzi - Villa Regina Margherita,142,8988,2004,medium,8/27/2009,8,27,200
ADSU Teramo - Azienda per il Diritto agli Studi Universitari,143,9309,2003,medium,10/10/2009,10,10,200
Fondazione Aquileia - Aquileia,144,8842,2003,medium,4/8/2010,4,8,201
FORMODENA - FORMAZIONE PROFESSIONALE PER I TERRITORI MODENESI SOC. CONS. A R.L.,145,5782,2002,medium,11/3/2009,11,3,200
Consorzio di Bonifica Ovest  Bacino Liri-Garigliano ,146,9315,2001,medium,11/18/2009,11,18,200
AZIENDA SERVIZI VAL DI CECINA S.P.A.,147,883,2001,medium,10/9/2009,10,9,200
ENTE DI GESTIONE PER I PARCHI E LA BIODIVERSITA' EMILIA -CENTRALE,148,9016,2000,medium,1/1/2009,1,1,200
VALLE IMAGNA - VILLA D'ALME' AZIENDA TERRITORIALE PER I SERVIZI ALLA PERSONA,11,8542,1999,low,11/2/2009,11,2,200
ATERP Azienda Territoriale per l'Edilizia Residenziale Pubblica - KR,150,9607,1997,medium,11/1/2008,11,1,200
R.A.M.A. S.P.A. (RETE AUTOMOBILISTICA MAREMMANA AMIATINA) O IN FORMA ABBREVIATA R.A.M.A. S.P.A.,151,7324,1996,medium,1/21/2010,1,21,201
Parco Naturale Mont Avic,152,8516,1995,medium,7/18/2009,7,18,200
CONSORZIO FORESTALE ALTA VALLE SUSA,153,8911,1994,medium,3/1/2008,3,1,200
ASSISI GESTIONI SERVIZI S.R.L.,11,524,1993,low,11/2/2009,11,2,200
ASFC AZIENDA SPECIALE FARMACIA COMUNALE DOMODOSSOLA,155,8509,1984,high,1/15/2009,1,15,200
Azienda Speciale per la formazione Professionale e la Promozione Tecnologica e Commerciale,156,8965,1981,high,7/10/2009,7,10,200
BIOCICLO S.R.L.,157,1057,1980,high,10/22/2009,10,22,200
AURONZO D'INVERNO S.R.L.,158,683,1976,high,9/8/2009,9,8,200
AZIENDA PER I SERVIZI ALLA PERSONA GIAN LUIGI PANZERI - S.R.L.,159,813,1953,high,11/1/2008,11,1,200
SOCIETA' ITALIANA SERVIZI S.P.A. S.I.S. S.P.A.,160,7828,1950,high,11/5/2009,11,5,200
CONSORZIO DI POLIZIA LOCALE  VALLE AGNO ,161,8704,1949,high,1/1/2008,1,1,200
Azienda Speciale Civitella,162,9153,1948,high,3/1/2008,3,1,200
Casa di Riposo Lagundo Mathias Ladurner,163,9909,1948,high,7/1/2008,7,1,200
VALORE CITTA' S.R.L.,164,8371,1945,high,12/1/2008,12,1,200
CAVENAGO B. SERVIZI STRUMENTALI S.R.L.,165,1419,1942,high,11/1/2008,11,1,200
FARMACIA COMUNALE S.R.L.,11,5508,1942,low,11/2/2009,11,2,200
CONSORZIO PER LO SMALTIMENTO DEI RIFIUTI SOLIDI URBANI - BACINO DI PADOVA UNO,167,8651,1942,high,5/1/2008,5,1,200
ATO 3 - Marche Centro-Macerata,168,9223,1938,high,11/18/2009,11,18,200
COMUNI RIUNITI SOCIETA' DI GESTIONE DI SERVIZI COMUNALI - S.R.L.,11,4715,1937,low,11/2/2009,11,2,200
C.I.S.NOVATE SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,170,1141,1936,high,10/12/2009,10,12,200
TRED LIVORNO S.P.A.,171,8127,1936,high,5/1/2008,5,1,200
CSS TEATRO STABILE DI INNOVAZIONE DEL FRIULI VENEZIA GIULIA SOC. COOP. BREVEMENTE ANCHE CSS TEATRO STABILE DI INNOVAZIONE DEL FVG,172,5197,1936,high,1/4/2010,1,4,201
AZIENDA MUNICIPALIZZATA SERVIZI ARCO,173,800,1936,high,11/19/2009,11,19,200
CENTRO REGIONALE INFORMATION E COMMUNICATION TECHNOLOGY - IN ACRONIMO CERICT S.C.R.L.,174,1489,1935,high,5/22/2009,5,22,200
HOSPITAL PARKING S.P.A.,175,6026,1928,high,9/3/2009,9,3,200
RI.GENOVA - RIQUALIFICAZIONE URBANA GENOVA S.R.L.,11,7381,1926,low,11/2/2009,11,2,200
CENTRO ORTOPROTESICO TOSCANO SRL,177,1475,1922,high,11/1/2009,11,1,200
EXE S.P.A.,178,5426,1922,high,2/4/2010,2,4,201
AZIENDA SPECIALE MONTESERVIZI,179,889,1920,high,10/29/2009,10,29,200
BERGAMO ONORANZE FUNEBRI S.R.L.,180,1039,1918,high,10/19/2009,10,19,200
AZIENDA SPECIALE FARMACIA COMUNALE - LORETO (AN) -,181,9235,1916,high,11/14/2009,11,14,200
ANCONA ENTRATE S.R.L.,182,395,1913,high,9/1/2008,9,1,200
AGENZIA REGIONALE RECUPERO RISORSE S.P.A.,183,236,1904,high,9/1/2009,9,1,200
NAVE SERVIZI SRL,184,6953,1897,high,5/15/2008,5,15,200
VERONA INNOVAZIONE,11,8720,1896,low,11/2/2009,11,2,200
PARONA MULTISERVIZI S.P.A. IN LIQUIDAZIONE,186,7089,1894,high,5/1/2008,5,1,200
Consorzio dei Comuni del B.I.M. del Brenta,187,9856,1894,high,3/1/2008,3,1,200
FIERA MILLENARIA DI GONZAGA S.R.L. (SIGLA FIERA MILLENARIA ),11,5648,1894,low,11/2/2009,11,2,200
TEATRO AL MASSIMO STABILE PRIVATO DI PALERMO SOCIETA' CONSORTILE A R.L.,189,8008,1892,high,3/1/2008,3,1,200
ORGANIZZAZIONE PROGETTI E SERVIZI S.P.A. IN SIGLA O.P.S . S.P.A,190,7027,1892,high,11/3/2009,11,3,200
CONSORZIO VALGRANDE,191,8691,1891,high,5/1/2009,5,1,200
PORTO VENERE SVILUPPO - SOCIETA' A RESPONSABILITA' LIMITATA,192,7198,1890,high,11/3/2009,11,3,200
A.CA.M. Agenzia per la Mobilità,193,9396,1886,high,11/1/2008,11,1,200
ASPO - Monfalcone,194,8827,1877,high,9/1/2008,9,1,200
MEGAS. NET S.P.A.,195,6472,1874,high,9/17/2009,9,17,200
FONDAZIONE MARCO BIAGI,196,9081,1871,high,9/1/2008,9,1,200
CONSORZIO VICENZA E',197,8753,1863,high,11/19/2009,11,19,200
LINDA S.P.A.,198,6359,1861,high,3/19/2008,3,19,200
LA FERROVIARIA ITALIANA SOCIETA PER AZIONI PER COSTRUZIONI ED ESERCIZIO DI FERROVIE E TRAMVIE IN SIGLA LFI SPA,11,6275,1860,low,11/2/2009,11,2,200
FARMACIA COMUNALE DI FERNO - SOCIETA' A RESPONSABILITA' LIMITATASIGLABILE IN FERNO FARMA.CO.-SRL,200,5482,1855,high,4/20/2009,4,20,200
CONSORZIO FORESTALE ALTA VALLE CAMONICA,201,8538,1854,high,11/20/2009,11,20,200
I.M.A.S.T. - DISTRETTO SULL'INGEGNERIA DEI MATERIALI POLIMERICI E COMPOSITI E STRUTTURE - S.C.A.R.L.,202,6048,1853,high,8/22/2009,8,22,200
CARONNO PERTUSELLA SERVIZI S.R.L. UNIPERSONALE,203,1325,1853,high,5/1/2008,5,1,200
IRNO SERVICE S.P.A.,204,6179,1853,high,11/12/2009,11,12,200
CONSORZIO PER LO SVILUPPO DEL POLESINE (CONSVIPO) AZIENDA SPECIALE,205,8653,1850,high,1/4/2010,1,4,201
E-SPA % E-AG,206,5402,1849,high,10/20/2009,10,20,200
TONALE ENERGIA S.R.L.,207,8104,1848,high,10/21/2009,10,21,200
CIR 33 VALLESINA - MISA,208,9226,1837,high,9/1/2008,9,1,200
G.IM - S.R.L.,209,5834,1837,high,10/8/2008,10,8,200
PHARMANEPI SRL,11,7123,1835,low,11/2/2009,11,2,200
Consorzio di Bonifica Interno  Bacino Aterno e Sagittario ,211,9314,1829,high,8/28/2009,8,28,200
ATC PROJET.TO S.R.L,212,665,1826,high,9/1/2008,9,1,200
Liceo Artistico Regionale -  Raffaele Libertini ,213,9660,1826,high,11/1/2008,11,1,200
FONDAZIONE MUSEO INTERNAZIONALE DELLE CERAMICHE,214,9089,1821,high,10/1/2008,10,1,200
CONSORZIO POLIZIA MUNICIPALE PADOVA OVEST,215,8689,1818,high,11/20/2009,11,20,200
SO.MI.CA. S.P.A.,216,7715,1817,high,10/1/2008,10,1,200
SCIOVIA PLAN S.R.L. % SKILIFT PFELDERS G.M.B.H.,217,7544,1816,high,5/1/2008,5,1,200
Consorzio Arezzo Innovazione,11,9142,1816,low,11/2/2009,11,2,200
VALMOSINO S.R.L.,219,8369,1814,high,11/4/2009,11,4,200
Anglona Ambiente S.r.l.,220,403,1814,high,7/15/2009,7,15,200
CIRSU S.P.A.,11,1552,1814,low,11/2/2009,11,2,200
GARFAGNANA AMBIENTE E SVILUPPO - SOC. CONSORTILE A.R.L. -,222,5861,1807,high,11/1/2008,11,1,200
GESTIONI MUNICIPALI S.P.A.,223,5960,1803,high,5/1/2008,5,1,200
VIAREGGIO PORTO S.P.A. IN LIQUIDAZIONE,224,8412,1803,high,9/25/2009,9,25,200
MULTISERVIZI PUNTESE S.R.L. SOCIETA' UNIPERSONALE,225,6930,1802,high,10/1/2008,10,1,200
SCOPPITO ENERGIA S.R.L.,226,7548,1799,high,12/1/2008,12,1,200
ACOSEA IMPIANTI S.R.L.,227,119,1799,high,11/18/2009,11,18,200
ATO 5 idrico Enna,228,9724,1797,high,5/1/2008,5,1,200
Consorzio Universitario della Prov. Di Ragusa,229,9714,1797,high,7/1/2008,7,1,200
Consorzio di Bonifica ed irrigazione del Canale Lunense,11,8993,1789,low,11/2/2009,11,2,200
CONSORZIO INTERCOMUNALE SOGGIORNI CLIMATICI DI VERONA,11,8710,1789,low,11/2/2009,11,2,200
PORTO DI ARENZANO S.P.A.,232,7189,1788,high,1/1/2009,1,1,200
FARMAPESA S.R.L.,11,5556,1787,low,11/2/2009,11,2,200
VAL FIORENTINA S.P.A.,234,8352,1783,high,7/1/2008,7,1,200
MONTEBELLUNA SERVIZI S.R.L IN SIGLA MON.SER. S.R.L. IN LIQUIDAZ IONE,235,6533,1781,high,11/1/2008,11,1,200
ROMANGIA SERVIZI S.R.L.,11,7408,1779,low,11/2/2009,11,2,200
CAORLE PATRIMONIO S.R.L.,11,1311,1779,low,11/2/2009,11,2,200
AGS AZIENDA GLOBAL SERVICE S.R.L. IN BREVE AGS S.R.L. IN LIQUIDAZ IONE,238,263,1778,high,10/1/2008,10,1,200
Consorzio Intercomunale di Rio Marsiglia,11,8863,1776,low,11/2/2009,11,2,200
Consorzio di Bonifica Integrale dei Bacini Meridionali del Cosentino,240,9595,1772,high,7/29/2009,7,29,200
ECOFON CONERO S.P.A.,241,5288,1772,high,11/20/2009,11,20,200
CAMPO BOARIO S.P.A. IN LIQUIDAZIONE,242,1295,1772,high,11/10/2008,11,10,200
FARMACIA COMUNALE DI AZZANO DECIMO S.R.L.,11,5474,1768,low,11/2/2009,11,2,200
AZIENDA SPECIALE CASA DI RIPOSO DI TIGNALE,244,8588,1768,high,11/1/2008,11,1,200
Consorzio per il Nucleo di Sviluppo Industriale di Sulmona,245,9323,1766,high,11/1/2008,11,1,200
AEROPORTO GIANNI CAPRONI S.P.A.,246,180,1764,high,7/1/2009,7,1,200
EUROSVILUPPO S.P.A.,11,5423,1762,low,11/2/2009,11,2,200
FARMACIA COMUNALE FUNO S.R.L.,248,5503,1760,high,1/4/2010,1,4,201
Consorzio di Pordenone per la formazione superiore  gli studi universitari e la ricerca - Pordenone,249,8813,1760,high,1/13/2010,1,13,201
L'ORA S.R.L.,250,6382,1759,high,2/1/2008,2,1,200
ENERGIE LOCALI S.R.L. IN LIQUIDAZIONE,251,5342,1755,high,6/17/2009,6,17,200
ATENE CENTRO DI ECCELLENZA PER L'INNOVAZIONE FORMATIVA SOCIETA' ARESPONSABILITA' LIMITATA CON UNICO SOCIO,252,669,1753,high,11/18/2009,11,18,200
SOCIETA' PER LA PROMOZIONE DELL'ECONOMIA MODENESE - SOCIETA' CORSORTILE A R.L. IN SIGLA PROMO 826830445 SOCIETA' PER LA PROMOZIONE DELL'ECONOMIA MODE,253,7853,1751,high,11/19/2009,11,19,200
TEATRO STABILE SLOVENO - Trieste,254,8844,1747,high,11/19/2009,11,19,200
QUALITA' DEGLI APPALTI E SOSTENIBILITA' DEL COSTRUIRE - SOC. CONSA R.L - IN BREVE NUOVA QUASCO,255,7320,1746,high,11/19/2009,11,19,200
FARMACIA COMUNALE FARMACO SRL,11,8607,1741,low,11/2/2009,11,2,200
Casa di cura Tschöggleberg (unione tra Casa di Riposo Meltina e Casa di Riposo San Genesio),240,9924,1739,high,7/29/2009,7,29,200
Consorzio Casa di Riposo e di degenza St. Michael Tesimo,241,9913,1736,high,11/20/2009,11,20,200
REINDUSTRIA - AGENZIA CREMONA SVILUPPO SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA IN SIGLA REINDUSTRIA AGENZIA CRE.SVI. SOC. C.LE A R.L.,242,7372,1736,high,11/10/2008,11,10,200
DO.MI.NO. S.R.L. - SERVIZI GESTIONALI PER LA SANITA' - IN FORMA ABBREVIATA DO.MI.NO. S.R.L.,11,5252,1735,low,11/2/2009,11,2,200
POLO TECNOLOGICO DI PORDENONE SOCIETA' CONSORTILE PER AZIONI,244,7174,1735,high,11/1/2008,11,1,200
Azienda Speciale Centro regionale di Sperimentazione ed Assistenza Agricola,245,8966,1734,high,11/1/2008,11,1,200
Fondazione Peter Paul Schrott,246,9941,1733,high,7/1/2009,7,1,200
SOCIOSANITARIA SONNINESE S.R.L.,11,7895,1729,low,11/2/2009,11,2,200
GESTIONE SERVIZI AMBIENTALI COMUNALI S.R.L. IN SIGLA GE.S.A.COM. S.R.L.,248,5944,1721,high,1/4/2010,1,4,201
FARMACIA COMUNALE DI SAN GIOVANNI LUPATOTO SOCIETA' A RESPONSABILITA' LIMITATA - FARMACIA GAROFOLI IN SIGLA FARMA.CO S.R.L. -FARMACIA GAROF,249,5488,1720,high,1/13/2010,1,13,201
ASTEA SERVIZI S.R.L.,250,651,1719,high,2/1/2008,2,1,200
PASUBIO TECNOLOGIA S.R.L.,251,7095,1718,high,6/17/2009,6,17,200
R.S.A. SRL - SOCIETA' PER IL RISANAMENTO E LO SVILUPPO AMBIENTALEDELL'EX MINIERA DI AMIANTO DI BALANGERO E CORIO,252,7328,1716,high,11/18/2009,11,18,200
CONSORZIO A.S.T. - AGENZIA PER LO SVILUPPO TERRITORIALE,253,4937,1714,high,11/19/2009,11,19,200
Consorzio di Gestione Torre Guaceto,254,9556,1707,high,11/19/2009,11,19,200
SERVER S.R.L.,255,7595,1701,high,11/19/2009,11,19,200
Finmolise S.p.A.,11,5693,1701,low,11/2/2009,11,2,200
Ente Teatrale Regionale Teatro Stabile D'Abruzzo,240,9347,1701,high,7/29/2009,7,29,200
FARMACIA COMUNALE S.P.A.,241,5507,1698,high,11/20/2009,11,20,200
ESCO MONTAGNA F.V.G. S.P.A.,242,5399,1696,high,11/10/2008,11,10,200
LEVANTE MULTISERVIZI SRL,11,6346,1694,low,11/2/2009,11,2,200
UFFICIO DI AMBITO DELLAPROVINCIA DI MANTOVA,244,8543,1692,high,11/1/2008,11,1,200
